-0.20548,1.4859,1
3.2023,1.2784,1
6.4114,0.64112,1
9.4701,-0.45676,1
12.261,-1.7642,1
14.929,-2.8298,1
17.643,-3.5297,1
20.318,-3.6744,1
22.856,-3.1005,1
25.408,-1.8566,1
28.329,-0.46419,1
31.568,0.39558,1
34.856,0.62158,1
38.041,0.38705,1
41.082,-0.0030081,1
44.112,-0.41396,1
47.145,-0.87167,1
50.159,-1.3642,1
53.156,-1.8618,1
56.151,-2.3352,1
59.166,-2.8108,1
62.183,-3.3149,1
65.191,-3.8486,1
68.198,-4.4049,1
71.224,-5.0269,1
74.246,-5.7752,1
77.256,-6.7043,1
80.24,-7.9695,1
83.055,-9.7581,1
85.441,-12.167,1
87.21,-14.991,1
88.506,-17.786,1
89.852,-20.39,1
91.398,-22.86,1
93.14,-25.225,1
95.051,-27.477,1
97.084,-29.695,1
99.165,-31.851,1
101.31,-33.962,1
103.5,-36.031,1
105.73,-38.035,1
108.01,-39.924,1
110.37,-41.63,1
112.81,-42.932,1
115.35,-43.606,1
118.03,-43.615,1
120.71,-43.003,1
123.4,-41.963,1
126.1,-40.688,1
128.85,-39.348,1
131.76,-38.094,1
134.88,-37.167,1
138.21,-36.773,1
141.67,-37.302,1
144.82,-38.953,1
147.2,-41.525,1
148.7,-44.619,1
149.36,-47.977,1
149.13,-51.362,1
148.33,-54.513,1
147.24,-57.441,1
146.23,-60.219,1
145.49,-62.991,1
145.1,-65.82,1
145.08,-68.647,1
145.45,-71.49,1
146.06,-74.421,1
146.74,-77.344,1
147.5,-80.261,1
148.29,-83.188,1
149.13,-86.044,1
150.14,-88.737,1
151.5,-91.003,1
153.35,-92.552,1
155.74,-93.211,1
158.42,-93.143,1
161.16,-92.548,1
163.89,-91.577,1
166.59,-90.387,1
169.25,-89.046,1
171.89,-87.604,1
174.54,-86.11,1
177.21,-84.622,1
179.91,-83.164,1
182.66,-81.765,1
185.44,-80.44,1
188.29,-79.182,1
191.51,-78.222,1
195.02,-78.17,1
198.41,-79.382,1
201.07,-81.822,1
202.71,-84.813,1
203.63,-88.061,1
203.83,-91.359,1
203.55,-94.604,1
202.75,-97.803,1
201.47,-100.78,1
199.85,-103.57,1
197.91,-106.12,1
195.76,-108.46,1
193.43,-110.59,1
190.98,-112.54,1
188.44,-114.35,1
185.86,-116.04,1
183.26,-117.67,1
180.65,-119.26,1
178.01,-120.81,1
175.34,-122.33,1
172.65,-123.81,1
169.94,-125.24,1
167.21,-126.64,1
164.4,-127.97,1
161.37,-129.11,1
158.05,-129.71,1
154.66,-129.5,1
151.45,-128.5,1
148.58,-127.13,1
145.88,-125.61,1
143.3,-124.18,1
140.7,-123.09,1
137.98,-122.42,1
135.26,-122.26,1
132.56,-122.67,1
129.92,-123.61,1
127.27,-124.9,1
124.67,-126.32,1
122.13,-127.89,1
119.52,-129.53,1
116.72,-131.04,1
113.79,-132.28,1
110.84,-133.28,1
107.87,-134.17,1
104.88,-134.95,1
101.89,-135.65,1
98.893,-136.3,1
95.861,-136.88,1
92.815,-137.37,1
89.763,-137.78,1
86.686,-138.1,1
83.572,-138.29,1
80.445,-138.32,1
77.325,-138.17,1
74.236,-137.87,1
71.24,-137.52,1
68.309,-137.34,1
65.364,-137.36,1
62.405,-137.55,1
59.453,-137.89,1
56.491,-138.35,1
53.515,-138.88,1
50.517,-139.43,1
47.491,-139.94,1
44.452,-140.4,1
41.363,-140.77,1
38.224,-140.96,1
35.069,-140.92,1
31.937,-140.66,1
28.804,-140.16,1
25.711,-139.36,1
22.653,-138.13,1
19.783,-135.88,1
18.393,-132.24,1
19.305,-128.46,1
22.107,-125.87,1
25.382,-124.73,1
28.546,-124.34,1
31.562,-124.03,1
34.638,-123.75,1
37.713,-123.57,1
40.736,-123.41,1
43.745,-123.2,1
46.759,-122.95,1
49.774,-122.66,1
52.766,-122.34,1
55.692,-121.9,1
58.582,-121.29,1
61.457,-120.53,1
64.318,-119.64,1
67.15,-118.67,1
69.943,-117.6,1
72.724,-116.44,1
75.56,-115.26,1
78.528,-114.18,1
81.656,-113.41,1
84.812,-112.97,1
88.017,-112.87,1
91.164,-113.06,1
94.28,-113.48,1
97.189,-113.9,1
99.928,-113.92,1
102.54,-113.32,1
104.92,-112.12,1
107.05,-110.36,1
109.1,-108.2,1
111.3,-105.95,1
114.05,-103.94,1
117.21,-102.7,1
120.45,-102.14,1
123.51,-101.92,1
126.27,-101.51,1
128.73,-100.55,1
130.82,-98.963,1
132.54,-96.844,1
133.75,-94.439,1
134.38,-91.827,1
134.38,-89.11,1
133.86,-86.446,1
132.76,-83.973,1
131.15,-81.762,1
129.13,-79.973,1
126.76,-78.711,1
124.03,-77.856,1
121.07,-77.08,1
118.05,-76.142,1
115.16,-74.961,1
112.44,-73.902,1
109.78,-73.3,1
107.14,-73.339,1
104.55,-74.049,1
102.06,-75.334,1
99.63,-76.958,1
97.199,-78.759,1
94.612,-80.547,1
91.882,-82.144,1
89.038,-83.513,1
86.112,-84.668,1
83.141,-85.633,1
80.164,-86.459,1
77.154,-87.195,1
74.133,-87.824,1
71.104,-88.373,1
68.071,-88.856,1
65.037,-89.287,1
62.007,-89.683,1
58.976,-90.055,1
55.932,-90.403,1
52.835,-90.668,1
49.73,-90.783,1
46.65,-90.803,1
43.441,-90.637,1
40.124,-89.832,1
37.102,-88.043,1
34.814,-85.309,1
33.678,-81.902,1
33.68,-78.502,1
34.216,-75.358,1
35.042,-72.249,1
36.361,-69.211,1
38.364,-66.462,1
40.772,-64.267,1
43.411,-62.416,1
46.247,-60.893,1
49.258,-59.725,1
52.38,-58.931,1
55.645,-58.571,1
58.973,-58.825,1
62.165,-59.715,1
65.09,-61.028,1
67.816,-62.489,1
70.447,-63.888,1
73.064,-65.016,1
75.709,-65.636,1
78.341,-65.61,1
80.77,-64.852,1
82.706,-63.341,1
83.952,-61.206,1
84.457,-58.625,1
84.42,-55.815,1
84.151,-52.779,1
84.021,-49.625,1
84.143,-46.474,1
84.336,-43.519,1
84.105,-40.853,1
83.169,-38.409,1
81.609,-36.31,1
79.534,-34.721,1
77.097,-33.776,1
74.522,-33.572,1
71.962,-34.137,1
69.331,-35.299,1
66.575,-36.65,1
63.607,-37.868,1
60.43,-38.675,1
57.28,-39.033,1
54.389,-39.356,1
51.753,-40.083,1
49.298,-41.349,1
46.762,-43.018,1
43.871,-44.559,1
40.75,-45.589,1
37.597,-46.176,1
34.483,-46.471,1
31.498,-46.723,1
28.591,-47.129,1
25.782,-47.781,1
23.058,-48.729,1
20.524,-49.967,1
18.378,-51.572,1
16.74,-53.654,1
15.679,-56.099,1
15.101,-58.821,1
14.988,-61.628,1
15.239,-64.504,1
15.737,-67.404,1
16.406,-70.291,1
17.188,-73.23,1
17.922,-76.221,1
18.641,-79.141,1
19.373,-82.278,1
18.852,-86.086,1
16.118,-88.949,1
12.266,-89.599,1
8.7776,-87.964,1
6.5955,-85.492,1
4.6601,-83.441,1
2.4074,-81.54,1
0.0070019,-79.506,1
-2.2166,-77.124,1
-4.0757,-74.502,1
-5.6281,-71.684,1
-6.837,-68.66,1
-7.5533,-65.461,1
-7.7387,-62.173,1
-7.4759,-59.016,1
-7.1143,-55.969,1
-6.6715,-52.916,1
-6.1855,-49.913,1
-5.791,-46.987,1
-5.8031,-44.318,1
-6.5878,-41.92,1
-8.1278,-39.886,1
-10.224,-38.468,1
-12.718,-37.748,1
-15.298,-37.777,1
-17.78,-38.571,1
-20.041,-40.021,1
-22.032,-41.968,1
-23.694,-44.216,1
-25,-46.735,1
-26.004,-49.404,1
-26.657,-52.186,1
-27.025,-55.103,1
-27.308,-58.106,1
-27.487,-61.058,1
-27.417,-63.939,1
-27.06,-66.835,1
-26.458,-69.708,1
-25.733,-72.635,1
-24.94,-75.518,1
-24.044,-78.381,1
-23.114,-81.355,1
-22.51,-84.625,1
-22.765,-88.107,1
-24.139,-91.364,1
-26.541,-93.972,1
-29.708,-95.602,1
-33.122,-96.085,1
-36.407,-95.869,1
-39.624,-95.072,1
-42.639,-93.671,1
-45.339,-91.802,1
-47.694,-89.418,1
-49.475,-86.548,1
-50.621,-83.461,1
-51.246,-80.229,1
-51.365,-77.001,1
-51.231,-73.904,1
-51.022,-70.838,1
-50.738,-67.769,1
-50.401,-64.73,1
-50.047,-61.7,1
-49.674,-58.67,1
-49.272,-55.638,1
-48.848,-52.617,1
-48.414,-49.601,1
-47.972,-46.586,1
-47.519,-43.571,1
-47.051,-40.557,1
-46.564,-37.539,1
-46.034,-34.515,1
-45.431,-31.489,1
-44.715,-28.466,1
-43.856,-25.471,1
-42.849,-22.513,1
-41.489,-19.524,1
-39.368,-16.79,1
-36.686,-14.772,1
-33.967,-13.238,1
-31.316,-11.783,1
-28.714,-10.283,1
-26.137,-8.7119,1
-23.506,-7.1171,1
-20.79,-5.6043,1
-18.031,-4.2238,1
-14.976,-2.9857,1
-12.064,-2.1288,1
-9.1715,-1.2453,1
-6.2717,-0.33597,1
-3.3591,0.54888,1
-0.20548,1.4859,1
0.20548,-1.4859,2
2.8573,-1.7017,2
5.612,-2.2504,2
8.2762,-3.209,2
10.995,-4.4839,2
13.977,-5.6747,2
17.15,-6.4889,2
20.539,-6.6662,2
23.918,-5.9063,2
26.837,-4.4943,2
29.403,-3.2655,2
32.036,-2.5677,2
34.813,-2.3781,2
37.694,-2.5928,2
40.689,-2.9771,2
43.691,-3.3842,2
46.675,-3.8345,2
49.667,-4.3235,2
52.674,-4.8229,2
55.69,-5.2996,2
58.687,-5.7723,2
61.672,-6.2711,2
64.656,-6.8006,2
67.634,-7.3515,2
70.569,-7.9544,2
73.454,-8.669,2
76.258,-9.5336,2
78.874,-10.64,2
81.189,-12.108,2
83.077,-14.013,2
84.531,-16.34,2
85.793,-19.067,2
87.241,-21.868,2
88.923,-24.555,2
90.789,-27.089,2
92.815,-29.477,2
94.894,-31.746,2
97.04,-33.968,2
99.232,-36.122,2
101.47,-38.233,2
103.76,-40.298,2
106.17,-42.29,2
108.74,-44.147,2
111.67,-45.708,2
114.99,-46.584,2
118.38,-46.594,2
121.62,-45.861,2
124.61,-44.707,2
127.42,-43.382,2
130.14,-42.059,2
132.81,-40.905,2
135.52,-40.098,2
138.22,-39.773,2
140.76,-40.16,2
142.97,-41.321,2
144.71,-43.199,2
145.85,-45.567,2
146.36,-48.164,2
146.18,-50.836,2
145.48,-53.576,2
144.45,-56.353,2
143.37,-59.29,2
142.55,-62.398,2
142.11,-65.593,2
142.08,-68.847,2
142.5,-72.035,2
143.13,-75.063,2
143.82,-78.069,2
144.6,-81.038,2
145.4,-83.986,2
146.28,-86.967,2
147.41,-89.97,2
149.18,-92.9,2
151.98,-95.218,2
155.42,-96.194,2
158.81,-96.118,2
162.01,-95.425,2
165.01,-94.359,2
167.88,-93.096,2
170.65,-91.698,2
173.36,-90.221,2
176.01,-88.724,2
178.65,-87.251,2
181.31,-85.82,2
183.99,-84.456,2
186.7,-83.164,2
189.41,-81.964,2
192.02,-81.178,2
194.56,-81.136,2
196.87,-81.953,2
198.66,-83.604,2
199.93,-85.945,2
200.67,-88.539,2
200.83,-91.309,2
200.59,-94.123,2
199.91,-96.818,2
198.79,-99.432,2
197.36,-101.9,2
195.62,-104.19,2
193.65,-106.33,2
191.48,-108.3,2
189.18,-110.14,2
186.76,-111.87,2
184.25,-113.51,2
181.69,-115.11,2
179.1,-116.68,2
176.5,-118.22,2
173.88,-119.72,2
171.23,-121.17,2
168.56,-122.58,2
165.87,-123.95,2
163.18,-125.23,2
160.53,-126.23,2
157.87,-126.71,2
155.21,-126.55,2
152.61,-125.73,2
149.99,-124.48,2
147.39,-123.02,2
144.65,-121.5,2
141.64,-120.25,2
138.45,-119.46,2
135.11,-119.26,2
131.8,-119.76,2
128.71,-120.86,2
125.89,-122.23,2
123.16,-123.73,2
120.52,-125.36,2
117.97,-126.95,2
115.42,-128.34,2
112.75,-129.46,2
109.93,-130.42,2
107.07,-131.28,2
104.17,-132.03,2
101.23,-132.72,2
98.288,-133.36,2
95.342,-133.92,2
92.38,-134.4,2
89.4,-134.8,2
86.425,-135.11,2
83.465,-135.3,2
80.507,-135.32,2
77.549,-135.18,2
74.582,-134.89,2
71.531,-134.54,2
68.389,-134.34,2
65.25,-134.36,2
62.136,-134.56,2
59.043,-134.92,2
55.991,-135.39,2
52.975,-135.93,2
49.986,-136.47,2
47.013,-136.98,2
44.035,-137.43,2
41.083,-137.79,2
38.148,-137.97,2
35.219,-137.93,2
32.286,-137.68,2
29.412,-137.22,2
26.616,-136.5,2
24.03,-135.47,2
22.135,-134.01,2
21.387,-132.05,2
21.883,-130,2
23.511,-128.53,2
25.964,-127.67,2
28.837,-127.32,2
31.875,-127.01,2
34.86,-126.74,2
37.86,-126.56,2
40.915,-126.4,2
43.977,-126.19,2
47.027,-125.93,2
50.071,-125.65,2
53.13,-125.31,2
56.222,-124.85,2
59.286,-124.21,2
62.292,-123.41,2
65.247,-122.49,2
68.17,-121.49,2
71.062,-120.39,2
73.898,-119.2,2
76.678,-118.04,2
79.425,-117.04,2
82.206,-116.36,2
85.074,-115.96,2
87.95,-115.87,2
90.876,-116.05,2
93.792,-116.44,2
96.904,-116.89,2
100.24,-116.9,2
103.55,-116.14,2
106.58,-114.61,2
109.15,-112.5,2
111.29,-110.25,2
113.34,-108.15,2
115.49,-106.58,2
117.99,-105.6,2
120.74,-105.13,2
123.74,-104.91,2
127,-104.42,2
130.18,-103.17,2
132.93,-101.09,2
135.04,-98.494,2
136.56,-95.474,2
137.36,-92.183,2
137.37,-88.825,2
136.72,-85.529,2
135.35,-82.452,2
133.38,-79.758,2
130.85,-77.514,2
127.87,-75.924,2
124.79,-74.955,2
121.86,-74.185,2
119.07,-73.322,2
116.33,-72.201,2
113.38,-71.054,2
110.11,-70.318,2
106.69,-70.372,2
103.42,-71.272,2
100.51,-72.766,2
97.875,-74.524,2
95.416,-76.346,2
92.998,-78.019,2
90.476,-79.494,2
87.837,-80.764,2
85.104,-81.842,2
82.288,-82.757,2
79.4,-83.558,2
76.498,-84.267,2
73.562,-84.879,2
70.603,-85.415,2
67.626,-85.889,2
64.634,-86.314,2
61.63,-86.707,2
58.62,-87.077,2
55.617,-87.419,2
52.652,-87.673,2
49.675,-87.784,2
46.669,-87.803,2
43.803,-87.659,2
41.22,-87.039,2
39.026,-85.742,2
37.427,-83.835,2
36.651,-81.502,2
36.662,-78.831,2
37.151,-75.977,2
37.885,-73.208,2
38.983,-70.67,2
40.554,-68.511,2
42.642,-66.613,2
44.984,-64.971,2
47.506,-63.616,2
50.166,-62.584,2
52.938,-61.879,2
55.716,-61.571,2
58.447,-61.779,2
61.108,-62.522,2
63.731,-63.703,2
66.369,-65.117,2
69.112,-66.574,2
72.081,-67.85,2
75.351,-68.614,2
78.787,-68.577,2
82.14,-67.521,2
84.972,-65.308,2
86.777,-62.216,2
87.449,-58.844,2
87.41,-55.574,2
87.142,-52.548,2
87.021,-49.623,2
87.135,-46.694,2
87.336,-43.577,2
87.032,-40.195,2
85.802,-36.972,2
83.744,-34.202,2
80.999,-32.103,2
77.78,-30.855,2
74.31,-30.58,2
70.944,-31.315,2
68.009,-32.606,2
65.3,-33.934,2
62.642,-35.028,2
59.926,-35.717,2
57.031,-36.043,2
53.876,-36.4,2
50.656,-37.291,2
47.707,-38.805,2
45.16,-40.482,2
42.687,-41.803,2
40.034,-42.675,2
37.206,-43.201,2
34.262,-43.479,2
31.183,-43.74,2
28.064,-44.176,2
24.948,-44.899,2
21.926,-45.951,2
18.998,-47.384,2
16.287,-49.421,2
14.169,-52.108,2
12.808,-55.23,2
12.123,-58.453,2
11.989,-61.722,2
12.266,-64.906,2
12.798,-68.003,2
13.502,-71.044,2
14.285,-73.987,2
15.002,-76.906,2
15.738,-79.895,2
16.4,-82.678,2
16.132,-84.821,2
14.741,-86.284,2
12.682,-86.628,2
10.746,-85.7,2
8.9238,-83.6,2
6.6872,-81.229,2
4.2908,-79.204,2
2.0473,-77.306,2
0.12158,-75.244,2
-1.537,-72.903,2
-2.9197,-70.394,2
-3.9714,-67.772,2
-4.5831,-65.039,2
-4.7399,-62.257,2
-4.4948,-59.352,2
-4.1393,-56.355,2
-3.7083,-53.385,2
-3.2222,-50.381,2
-2.805,-47.276,2
-2.8359,-43.875,2
-3.9361,-40.517,2
-6.0543,-37.718,2
-8.9746,-35.74,2
-12.307,-34.777,2
-15.79,-34.817,2
-19.084,-35.869,2
-21.936,-37.695,2
-24.293,-39.996,2
-26.245,-42.638,2
-27.741,-45.516,2
-28.877,-48.54,2
-29.614,-51.68,2
-30.009,-54.799,2
-30.297,-57.854,2
-30.486,-60.977,2
-30.407,-64.177,2
-30.02,-67.319,2
-29.377,-70.402,2
-28.638,-73.383,2
-27.818,-76.368,2
-26.896,-79.312,2
-26.008,-82.146,2
-25.502,-84.851,2
-25.685,-87.416,2
-26.662,-89.741,2
-28.362,-91.589,2
-30.577,-92.731,2
-33.172,-93.086,2
-35.953,-92.904,2
-38.635,-92.239,2
-41.13,-91.078,2
-43.43,-89.488,2
-45.346,-87.551,2
-46.766,-85.26,2
-47.733,-82.647,2
-48.263,-79.911,2
-48.365,-77.062,2
-48.236,-74.079,2
-48.031,-71.073,2
-47.755,-68.082,2
-47.421,-65.072,2
-47.068,-62.058,2
-46.697,-59.047,2
-46.3,-56.046,2
-45.878,-53.04,2
-45.445,-50.033,2
-45.004,-47.026,2
-44.553,-44.023,2
-44.088,-41.023,2
-43.605,-38.033,2
-43.084,-35.062,2
-42.498,-32.12,2
-41.812,-29.222,2
-40.993,-26.367,2
-40.039,-23.565,2
-38.887,-21.017,2
-37.292,-18.956,2
-35.117,-17.329,2
-32.534,-15.873,2
-29.851,-14.401,2
-27.18,-12.861,2
-24.561,-11.265,2
-21.988,-9.7046,2
-19.387,-8.256,2
-16.703,-6.914,2
-14.13,-5.8639,2
-11.204,-5.003,2
-8.2761,-4.1086,2
-5.3691,-3.197,2
-2.459,-2.3129,2
0.20548,-1.4859,2
